page_id,status_published,total_engagement,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,post_count
1507792376127891,2016-06-01,202929,97745,10689,94495,85109,2813,934,4453,358,4078,209
1507792376127891,2016-07-01,456952,197677,23556,235719,167907,4915,1517,13873,1091,8374,294
1507792376127891,2016-08-01,1096346,453095,48611,594640,384816,11257,5461,27871,2438,21252,758
1507792376127891,2016-09-01,1238924,501209,49122,688593,423579,14068,5641,31286,2893,23742,770
1507792376127891,2016-10-01,1566205,546443,51787,967975,458479,15457,6740,40701,2378,22688,792
1507792376127891,2016-11-01,1114040,495338,51195,567507,416631,19100,4131,38638,2048,14790,700
1507792376127891,2016-12-01,825420,463893,49928,311599,392702,17182,2644,36095,1384,13886,665
1507792376127891,2017-01-01,1231200,647973,70780,512447,539410,21313,5252,54642,3951,23405,1004
1507792376127891,2017-02-01,1036561,516489,53779,466293,418534,14303,6256,44170,4007,29219,1653
1507792376127891,2017-03-01,989471,527240,46907,415324,430014,13534,5378,49859,3495,24960,1533
150931404928776,2015-01-01,150,96,4,50,96,0,0,0,0,0,54
150931404928776,2015-02-01,348,239,8,101,239,0,0,0,0,0,48
150931404928776,2015-03-01,569,338,24,207,338,0,0,0,0,0,49
150931404928776,2015-04-01,224,124,8,92,124,0,0,0,0,0,23
150931404928776,2015-05-01,100,45,6,49,45,0,0,0,0,0,37
150931404928776,2015-06-01,124,71,0,53,71,0,0,0,0,0,46
150931404928776,2015-07-01,237,133,3,101,133,0,0,0,0,0,75
150931404928776,2015-08-01,196,128,9,59,128,0,0,0,0,0,39
150931404928776,2015-09-01,263,126,7,130,126,0,0,0,0,0,68
150931404928776,2015-10-01,455,273,25,157,273,0,0,0,0,0,65
150931404928776,2015-11-01,537,326,25,186,326,0,0,0,0,0,68
150931404928776,2015-12-01,666,402,19,245,402,0,0,0,0,0,78
150931404928776,2016-01-01,561,309,11,241,309,0,0,0,0,0,69
150931404928776,2016-02-01,648,366,24,258,363,0,1,0,0,2,80
150931404928776,2016-03-01,919,549,48,322,522,2,11,3,5,6,74
150931404928776,2016-04-01,943,547,36,360,494,6,11,11,5,20,77
150931404928776,2016-05-01,1001,607,21,373,583,6,1,4,3,10,78
150931404928776,2016-06-01,1148,654,51,443,617,4,2,5,2,24,95
150931404928776,2016-07-01,764,442,31,291,403,2,9,3,3,22,83
150931404928776,2016-08-01,916,492,34,390,459,2,5,2,4,20,61
150931404928776,2016-09-01,871,496,20,355,462,3,5,3,6,17,73
150931404928776,2016-10-01,1341,737,47,557,632,16,8,4,26,51,89
150931404928776,2016-11-01,835,535,34,266,469,15,4,3,7,37,73
150931404928776,2016-12-01,1450,912,69,469,841,15,9,11,10,26,68
150931404928776,2017-01-01,1902,1123,74,705,1024,17,11,6,12,53,78
150931404928776,2017-02-01,1594,972,59,563,897,6,9,10,14,36,69
150931404928776,2017-03-01,2007,1287,66,654,1102,22,14,10,25,114,79
15139936162,2015-01-01,186813,108825,16722,61266,108825,0,0,0,0,0,50
15139936162,2015-02-01,374680,228746,25034,120900,228746,0,0,0,0,0,77
15139936162,2015-03-01,761559,530660,66751,164148,530660,0,0,0,0,0,156
15139936162,2015-04-01,1027693,639365,64836,323492,639365,0,0,0,0,0,180
15139936162,2015-05-01,1053809,702992,87813,263004,702992,0,0,0,0,0,198
15139936162,2015-06-01,915965,587732,96306,231927,587732,0,0,0,0,0,149
15139936162,2015-07-01,919513,563746,114504,241263,563746,0,0,0,0,0,163
15139936162,2015-08-01,950644,627611,80909,242124,627611,0,0,0,0,0,185
15139936162,2015-09-01,1518188,878586,99220,540382,878586,0,0,0,0,0,207
15139936162,2015-10-01,3484080,1602357,137582,1744141,1602357,0,0,0,0,0,222
15139936162,2015-11-01,2310857,1257150,99498,954209,1257150,0,0,0,0,0,194
15139936162,2015-12-01,1691331,1048223,98921,544187,1048223,0,0,0,0,0,217
15139936162,2016-01-01,2041071,1295715,94504,650852,1295715,0,0,0,0,0,222
15139936162,2016-02-01,1800775,1144769,112113,543893,1118221,2656,1096,5874,606,5693,211
15139936162,2016-03-01,1870779,1191475,97031,582273,1083333,19423,6875,40840,6712,34292,233
15139936162,2016-04-01,1870882,1171443,119953,579486,1015817,19916,11866,65328,7124,51392,234
15139936162,2016-05-01,1937629,1279096,140395,518138,1078555,28718,15515,77354,10126,68624,248
15139936162,2016-06-01,2232319,1476083,112297,643939,1251986,35430,16928,70063,13397,88279,236
15139936162,2016-07-01,2829283,1947455,153996,727832,1586093,59407,28328,105514,24192,143921,231
15139936162,2016-08-01,2566726,1697120,170282,699324,1298750,40880,40600,123345,20853,172692,239
15139936162,2016-09-01,2976437,1939425,153853,883159,1532528,57559,39153,151218,16242,142725,235
15139936162,2016-10-01,3136703,1951312,163519,1021872,1437352,39991,58482,172428,22346,220713,245
15139936162,2016-11-01,4345573,2995076,286440,1064057,2189498,97009,62192,372617,26313,247447,260
15139936162,2016-12-01,2908862,2094596,231899,582367,1485223,69816,46388,259197,29409,204563,270
15139936162,2017-01-01,4738212,3414436,313267,1010509,2465024,136355,80681,373357,47199,311820,289
15139936162,2017-02-01,3820062,2528200,248400,1043462,1740812,86368,92858,331240,33905,243017,261
15139936162,2017-03-01,2620678,1906540,178340,535798,1297910,67443,65493,242123,28268,205303,280
152308008195941,2015-01-01,38829,21030,5618,12181,21030,0,0,0,0,0,385
152308008195941,2015-02-01,26623,14063,4656,7904,14063,0,0,0,0,0,273
152308008195941,2015-03-01,40643,25242,4703,10698,25242,0,0,0,0,0,395
152308008195941,2015-04-01,29140,16305,4604,8231,16305,0,0,0,0,0,292
152308008195941,2015-05-01,44155,24319,5825,14011,24319,0,0,0,0,0,414
152308008195941,2015-06-01,63765,35837,7333,20595,35837,0,0,0,0,0,519
152308008195941,2015-07-01,68924,41458,7181,20285,41458,0,0,0,0,0,487
152308008195941,2015-08-01,127450,70250,8398,48802,70250,0,0,0,0,0,435
152308008195941,2015-09-01,177243,106984,11870,58389,106984,0,0,0,0,0,598
152308008195941,2015-10-01,559308,336231,31875,191202,336231,0,0,0,0,0,639
152308008195941,2015-11-01,629193,332799,34043,262351,332799,0,0,0,0,0,622
152308008195941,2015-12-01,812260,423653,39375,349232,423653,0,0,0,0,0,698
152308008195941,2016-01-01,1185919,684618,67846,433455,684618,0,0,0,0,0,717
152308008195941,2016-02-01,1061404,633446,55056,372902,621160,2596,1043,4273,1183,3191,683
152308008195941,2016-03-01,1244448,736550,60757,447141,640833,22319,7228,26221,10229,29720,717
152308008195941,2016-04-01,1273328,708070,62019,503239,581448,22496,10075,39675,12070,42306,693
152308008195941,2016-05-01,1587257,891182,64761,631314,721374,28172,12178,54000,17819,57476,804
152308008195941,2016-06-01,1173240,710397,67637,395206,550407,25489,13942,51214,13932,55413,873
152308008195941,2016-07-01,1687393,934211,98167,655015,714085,33543,23251,70881,21205,71246,801
152308008195941,2016-08-01,1461259,876025,111588,473646,630635,35036,29309,92003,16053,72989,782
152308008195941,2016-09-01,1695700,863079,105560,727061,592139,30188,27008,66217,26401,121126,715
152308008195941,2016-10-01,1804552,925526,101545,777481,614347,35005,35568,69271,29915,141420,801
152308008195941,2016-11-01,1946636,1018595,99167,828874,670075,38899,30809,78482,43544,156786,848
152308008195941,2016-12-01,1378665,752838,89313,536514,480304,25156,23509,68538,30728,124603,926
152308008195941,2017-01-01,2410349,1348985,186167,875197,842889,51666,52485,130444,52903,218598,1185
152308008195941,2017-02-01,2410374,1271248,134192,1004934,757474,52827,52237,96528,52268,259914,1186
152308008195941,2017-03-01,2073894,1064099,119858,889937,572055,31013,51043,97350,55283,257355,1247
1527239134221579,2015-01-01,704,301,38,365,301,0,0,0,0,0,9
1527239134221579,2015-02-01,134,47,7,80,47,0,0,0,0,0,1
1527239134221579,2016-05-01,5,5,0,0,5,0,0,0,0,0,1
1527239134221579,2016-07-01,2914,1718,246,950,1501,56,28,81,21,31,18
1527239134221579,2016-08-01,62575,41225,8439,12911,32093,1698,1107,3322,708,2297,88
1527239134221579,2016-09-01,108085,71546,13456,23083,56762,3443,1981,4067,632,4661,135
1527239134221579,2016-10-01,297055,185271,37335,74449,136666,9594,5847,10548,2705,19911,184
1527239134221579,2016-11-01,590752,377682,54763,158307,284313,18999,8972,14902,11544,38952,196
1527239134221579,2016-12-01,814907,518148,71215,225544,393432,24924,10614,27772,10737,50669,244
1527239134221579,2017-01-01,1297249,811844,83684,401721,604982,42659,16881,58653,19391,69278,353
1527239134221579,2017-02-01,1546137,1000841,99728,445568,718496,51295,25565,72977,22151,110357,364
1527239134221579,2017-03-01,1618132,1061785,115317,441030,732934,46948,34333,96620,18890,132060,411
153418591515382,2015-01-01,348,233,7,108,233,0,0,0,0,0,39
153418591515382,2015-02-01,1099,569,56,474,569,0,0,0,0,0,67
153418591515382,2015-03-01,818,608,36,174,608,0,0,0,0,0,82
153418591515382,2015-04-01,1018,577,41,400,577,0,0,0,0,0,67
153418591515382,2015-05-01,1184,597,37,550,597,0,0,0,0,0,61
153418591515382,2015-06-01,5101,3224,125,1752,3224,0,0,0,0,0,89
153418591515382,2015-07-01,6337,2414,191,3732,2414,0,0,0,0,0,68
153418591515382,2015-08-01,20165,3929,482,15754,3929,0,0,0,0,0,55
153418591515382,2015-09-01,59361,16418,926,42017,16418,0,0,0,0,0,34
153418591515382,2015-10-01,13136,5872,464,6800,5872,0,0,0,0,0,47
153418591515382,2015-11-01,18980,9035,785,9160,9035,0,0,0,0,0,46
153418591515382,2015-12-01,37819,15832,1029,20958,15832,0,0,0,0,0,48
153418591515382,2016-01-01,117087,32512,1846,82729,32512,0,0,0,0,0,57
153418591515382,2016-02-01,717880,212680,15811,489389,206032,5701,386,177,58,323,84
153418591515382,2016-03-01,409966,144459,9705,255802,124696,10690,1351,2520,642,4557,104
153418591515382,2016-04-01,510246,173048,13226,323972,144437,12381,2619,1598,966,11045,99
153418591515382,2016-05-01,794156,254619,27333,512204,218053,19262,3084,6714,1135,6350,102
153418591515382,2016-06-01,351377,128051,16101,207225,101439,10484,2359,2372,1527,9870,133
153418591515382,2016-07-01,304557,112402,13436,178719,83867,7407,2604,7137,2483,8896,133
153418591515382,2016-08-01,320866,97210,10169,213487,66644,2996,3248,7529,2644,14149,119
153418591515382,2016-09-01,608957,151629,11091,446237,108629,7392,3875,2848,4588,24296,126
153418591515382,2016-10-01,523545,155603,19640,348302,108089,10825,6215,11119,4363,14990,149
153418591515382,2016-11-01,198035,87046,7440,103549,58560,5965,2332,5512,4386,10291,146
153418591515382,2016-12-01,188446,93948,9144,85354,65954,7403,2317,4077,2977,11219,155
153418591515382,2017-01-01,725035,277743,37674,409618,179630,34244,7492,18062,8646,29669,226
153418591515382,2017-02-01,590996,302340,49719,238937,186771,35049,9041,29093,7442,34944,229
153418591515382,2017-03-01,835281,334502,42429,458350,200150,28010,10621,31002,9618,55101,268
153519965088704,2016-08-01,2,2,0,0,2,0,0,0,0,0,2
153519965088704,2016-09-01,4643,1755,200,2688,1502,96,38,51,7,61,156
153519965088704,2016-10-01,40943,17055,1795,22093,13332,987,495,829,69,1343,1023
153519965088704,2016-11-01,90026,47636,5789,36601,34027,3262,774,3900,403,5270,2095
153519965088704,2016-12-01,119369,69127,13390,36852,44049,4247,1230,8966,867,9768,2169
153519965088704,2017-01-01,140412,83717,14998,41697,57853,6436,1501,8486,960,8481,1984
153519965088704,2017-02-01,104581,60702,12564,31315,38834,4156,1653,6687,1105,8267,1711
153519965088704,2017-03-01,110872,61507,14780,34585,37094,3645,2499,7278,1082,9909,2381
15418366158,2015-01-01,39963,25588,5112,9263,25588,0,0,0,0,0,81
15418366158,2015-02-01,70951,44278,10548,16125,44278,0,0,0,0,0,119
15418366158,2015-03-01,210430,135651,26750,48029,135651,0,0,0,0,0,319
15418366158,2015-04-01,192572,112696,30417,49459,112696,0,0,0,0,0,306
15418366158,2015-05-01,99736,57708,15141,26887,57708,0,0,0,0,0,208
15418366158,2015-06-01,175609,111664,23165,40780,111664,0,0,0,0,0,259
15418366158,2015-07-01,218850,120568,33491,64791,120568,0,0,0,0,0,280
15418366158,2015-08-01,125866,73431,19417,33018,73431,0,0,0,0,0,284
15418366158,2015-09-01,122111,57738,17129,47244,57738,0,0,0,0,0,279
15418366158,2015-10-01,106247,58597,15821,31829,58597,0,0,0,0,0,313
15418366158,2015-11-01,224682,134224,32741,57717,134224,0,0,0,0,0,369
15418366158,2015-12-01,241330,131728,42771,66831,131728,0,0,0,0,0,375
15418366158,2016-01-01,228616,144432,31047,53137,144432,0,0,0,0,0,399
15418366158,2016-02-01,205913,125311,31417,49185,123367,647,149,627,125,396,413
15418366158,2016-03-01,187496,103390,41860,42246,88315,2639,1151,3367,1187,6731,552
15418366158,2016-04-01,138851,74440,31058,33353,60103,1977,899,3903,887,6671,300
15418366158,2016-05-01,98123,59336,15118,23669,48705,1929,694,2108,1070,4792,267
15418366158,2016-06-01,106421,58845,14439,33137,44281,1545,1236,3901,838,7044,278
15418366158,2016-07-01,142493,85863,16369,40261,66459,2879,1579,5232,1715,7999,302
15418366158,2016-08-01,100513,58023,13246,29244,40159,1820,2040,4632,1948,7424,332
15418366158,2016-09-01,124216,76240,14289,33687,55016,3229,2383,4705,1569,9338,367
15418366158,2016-10-01,102950,60945,12242,29763,43556,1386,2525,4243,1149,8086,354
15418366158,2016-11-01,129876,79192,18301,32383,52029,3087,2403,8912,2241,10520,260
15418366158,2016-12-01,106199,65276,16832,24091,43140,2371,2088,7090,1359,9228,281
15418366158,2017-01-01,168979,100520,20772,47687,63154,3895,3010,12868,2653,14940,354
15418366158,2017-02-01,119836,74771,14937,30128,46177,3338,3149,6430,2009,13668,302
15418366158,2017-03-01,79284,50381,10335,18568,30684,1643,2436,7184,1133,7301,334
1542401046056064,2016-04-01,4086,472,13,3601,459,5,0,6,2,0,128
1542401046056064,2016-05-01,27844,2030,111,25703,1964,27,1,24,0,14,94
1542401046056064,2016-06-01,47232,4478,177,42577,4321,80,4,53,3,17,948
1542401046056064,2016-07-01,23012,2560,139,20313,2433,66,10,33,2,16,953
1542401046056064,2016-08-01,13525,2836,165,10524,2692,59,12,34,14,25,822
1542401046056064,2016-09-01,1140,655,72,413,612,13,6,11,3,10,1372
1542401046056064,2016-10-01,1644,831,47,766,755,27,2,18,3,26,1509
1542401046056064,2016-11-01,3916,2390,166,1360,2102,102,23,88,14,61,1409
1542401046056064,2016-12-01,3500,2507,310,683,2090,123,11,119,17,147,868
1542401046056064,2017-01-01,7147,5339,777,1031,4621,239,39,219,23,198,871
1542401046056064,2017-02-01,12154,9768,1377,1009,8047,412,94,437,48,730,911
1542401046056064,2017-03-01,10275,8209,1307,759,7102,239,48,310,36,474,1016
154434341237962,2015-01-01,965,435,39,491,435,0,0,0,0,0,187
154434341237962,2015-02-01,932,493,64,375,493,0,0,0,0,0,312
154434341237962,2015-03-01,1138,598,56,484,598,0,0,0,0,0,355
154434341237962,2015-04-01,744,374,36,334,374,0,0,0,0,0,380
154434341237962,2015-05-01,425,245,42,138,245,0,0,0,0,0,558
154434341237962,2015-06-01,605,340,75,190,340,0,0,0,0,0,1028
154434341237962,2015-07-01,482,287,41,154,287,0,0,0,0,0,1044
154434341237962,2015-08-01,584,341,44,199,341,0,0,0,0,0,918
154434341237962,2015-09-01,759,451,90,218,451,0,0,0,0,0,1390
154434341237962,2015-10-01,528,334,50,144,334,0,0,0,0,0,918
154434341237962,2015-11-01,600,448,50,102,448,0,0,0,0,0,965
154434341237962,2015-12-01,272,160,49,63,160,0,0,0,0,0,1033
154434341237962,2016-01-01,180,94,25,61,94,0,0,0,0,0,1097
154434341237962,2016-02-01,303,188,23,92,183,1,0,0,2,2,874
154434341237962,2016-03-01,518,278,84,156,258,4,4,0,0,12,1766
154434341237962,2016-04-01,810,506,92,212,445,11,17,9,4,20,1605
154434341237962,2016-05-01,700,448,62,190,416,5,5,4,4,14,2415
154434341237962,2016-06-01,179,102,12,65,92,1,2,3,2,2,353
154434341237962,2016-12-01,13,10,1,2,7,1,2,0,0,0,1
154434341237962,2017-01-01,8,2,0,6,2,0,0,0,0,0,2
154434341237962,2017-02-01,8,4,0,4,3,0,0,0,0,1,1
1544939742476831,2016-05-01,25766,18175,3704,3887,15625,788,188,273,96,1205,92
1544939742476831,2016-06-01,197848,140413,23466,33969,121150,4538,1237,2376,701,10411,329
1544939742476831,2016-07-01,618840,405006,87019,126815,336850,13592,4356,12466,2813,34929,550
1544939742476831,2016-08-01,2567468,1926834,227542,413092,1750670,67206,18984,29355,4988,55631,573
1544939742476831,2016-09-01,3220237,2338601,325333,556303,2088467,82912,25903,45947,11205,84167,571
1544939742476831,2016-10-01,4182258,2939587,353982,888689,2611342,105679,40467,66654,9428,106017,590
1544939742476831,2016-11-01,5007159,3694883,571559,740717,3241104,142168,31460,160794,11365,107992,626
1544939742476831,2016-12-01,2821787,2146077,357498,318212,1856025,81800,16042,96024,14130,82056,648
1544939742476831,2017-01-01,3771555,2874569,413039,483947,2470663,114887,22586,121186,14502,130745,712
1544939742476831,2017-02-01,2419952,1811167,285166,323619,1524782,60926,22880,79909,10845,111825,641
1544939742476831,2017-03-01,1902574,1386876,252883,262815,1116861,46006,22550,78249,12989,110221,627
154494061242776,2015-02-01,7,7,0,0,7,0,0,0,0,0,7
154494061242776,2015-03-01,8,8,0,0,8,0,0,0,0,0,7
154494061242776,2015-04-01,6,6,0,0,6,0,0,0,0,0,8
154494061242776,2015-06-01,20,19,0,1,19,0,0,0,0,0,18
154494061242776,2015-08-01,25,20,0,5,20,0,0,0,0,0,17
154494061242776,2015-09-01,13,10,0,3,10,0,0,0,0,0,5
154494061242776,2015-10-01,8,8,0,0,8,0,0,0,0,0,9
154494061242776,2015-11-01,10,8,2,0,8,0,0,0,0,0,7
154494061242776,2015-12-01,2,2,0,0,2,0,0,0,0,0,3
154494061242776,2016-01-01,7,7,0,0,7,0,0,0,0,0,8
154494061242776,2016-02-01,8,6,2,0,6,0,0,0,0,0,10
154494061242776,2016-03-01,7,7,0,0,7,0,0,0,0,0,6
154494061242776,2016-04-01,2,2,0,0,2,0,0,0,0,0,3
154494061242776,2016-05-01,8,8,0,0,8,0,0,0,0,0,9
154494061242776,2016-08-01,13,13,0,0,13,0,0,0,0,0,13
154494061242776,2016-09-01,13,6,1,6,6,0,0,0,0,0,3
154494061242776,2017-02-01,3,1,0,2,1,0,0,0,0,0,1
154494061242776,2017-03-01,7,3,0,4,3,0,0,0,0,0,1
1546672678963050,2016-05-01,37263,27393,5537,4333,24228,1001,210,510,150,1294,209
1546672678963050,2016-06-01,156692,107880,25734,23078,92173,3778,909,2580,643,7797,507
1546672678963050,2016-07-01,329035,233726,39216,56093,203131,10144,1705,5219,1773,11754,664
1546672678963050,2016-08-01,174038,121630,24681,27727,99620,4704,2175,3315,1168,10648,425
1546672678963050,2016-09-01,181402,127790,26931,26681,87735,3288,2774,4266,2600,27127,532
1546672678963050,2016-10-01,242910,194030,41138,7742,141967,8223,5371,8202,2002,28265,485
1546672678963050,2016-11-01,185659,155193,30352,114,103920,6642,4236,8568,3543,28284,326
1546672678963050,2016-12-01,95797,77028,15495,3274,50362,3892,2068,4381,2864,13461,289
1546672678963050,2017-01-01,125287,97493,21379,6415,62805,5840,1969,6608,1784,18487,325
1546672678963050,2017-02-01,123563,94335,15751,13477,56261,4287,3831,5002,2782,22172,350
1546672678963050,2017-03-01,49834,37389,8291,4154,20501,1513,2030,3254,1500,8591,199
154672041747,2015-01-01,120646,51494,38287,30865,51494,0,0,0,0,0,209
154672041747,2015-02-01,142711,57742,50868,34101,57742,0,0,0,0,0,211
154672041747,2015-03-01,176454,70284,62284,43886,70284,0,0,0,0,0,263
154672041747,2015-04-01,215099,81095,75706,58298,81095,0,0,0,0,0,237
154672041747,2015-05-01,225762,88024,67344,70394,88024,0,0,0,0,0,252
154672041747,2015-06-01,263948,90512,78395,95041,90512,0,0,0,0,0,261
154672041747,2015-07-01,115518,35545,39903,40070,35545,0,0,0,0,0,241
154672041747,2015-08-01,77115,30747,26389,19979,30747,0,0,0,0,0,213
154672041747,2015-09-01,90758,36236,31971,22551,36236,0,0,0,0,0,224
154672041747,2015-10-01,69794,27227,19481,23086,27227,0,0,0,0,0,212
154672041747,2015-11-01,80053,27885,25132,27036,27885,0,0,0,0,0,197
154672041747,2015-12-01,60740,22679,20686,17375,22679,0,0,0,0,0,206
154672041747,2016-01-01,94846,31595,25395,37856,31595,0,0,0,0,0,192
154672041747,2016-02-01,150221,51770,33157,65294,49061,46,150,1264,103,1146,232
154672041747,2016-03-01,106249,45963,27046,33240,28370,371,1000,8177,543,7502,261
154672041747,2016-04-01,87252,36707,23410,27135,17481,197,953,10871,415,6790,231
154672041747,2016-05-01,89950,39499,21900,28551,18401,289,1172,10929,495,8206,228
154672041747,2016-06-01,74963,33911,18966,22086,14264,262,1073,8472,516,9324,218
154672041747,2016-07-01,69723,32060,16414,21249,12356,370,1050,10285,475,7524,186
154672041747,2016-08-01,107336,50271,24944,32121,17113,469,2054,18817,640,11178,249
154672041747,2016-09-01,67677,34717,17653,15307,11187,265,1162,14651,385,7067,193
154672041747,2016-10-01,104063,50541,27115,26407,15496,488,2138,21866,593,9960,210
154672041747,2016-11-01,92819,40874,16271,35674,14028,303,1894,12352,1240,11057,163
154672041747,2016-12-01,48113,24250,11459,12404,6180,85,968,7630,504,8883,112
154672041747,2017-01-01,56522,29302,11713,15507,8273,195,1067,9591,484,9692,122
154672041747,2017-02-01,80027,39045,18199,22783,7907,119,1457,19652,559,9351,120
154672041747,2017-03-01,59216,32247,11226,15743,8508,265,1353,14148,582,7391,129
1554834908172384,2016-01-01,8716,5318,370,3028,5318,0,0,0,0,0,246
1554834908172384,2016-02-01,14775,9672,502,4601,9622,22,0,11,4,13,638
1554834908172384,2016-03-01,14522,9179,1176,4167,8662,189,26,146,40,116,4577
1554834908172384,2016-04-01,6709,4116,288,2305,3925,74,8,44,15,50,879
1554834908172384,2016-05-01,13110,7994,406,4710,7478,137,27,172,23,156,742
1554834908172384,2016-06-01,18112,10923,508,6681,10177,244,42,196,64,200,697
1554834908172384,2016-07-01,115404,74253,7821,33330,69480,1341,231,1233,374,1594,689
1554834908172384,2016-08-01,322954,213008,26935,83011,197708,4343,903,3093,1269,5692,1214
1554834908172384,2016-09-01,432551,270468,35321,126762,246819,6500,1574,5073,1669,8833,1999
1554834908172384,2016-10-01,1629334,864975,89078,675281,777164,18154,8616,17497,5409,38135,1311
1554834908172384,2016-11-01,1437416,812563,102334,522519,715268,25056,7866,25906,6616,31851,1641
1554834908172384,2016-12-01,737009,475830,74517,186662,415031,15431,4261,14560,3462,23085,2317
1554834908172384,2017-01-01,840245,559620,99515,181110,458118,27524,6851,26197,4696,36234,1941
1554834908172384,2017-02-01,1082359,731604,96660,254095,605366,24529,10630,38006,6704,46369,997
1554834908172384,2017-03-01,1293874,858051,120298,315525,667545,36210,19982,49466,9120,75728,1440
1557469237907508,2016-01-01,10860,3580,1509,5771,3580,0,0,0,0,0,25
1557469237907508,2016-02-01,126594,70262,22953,33379,69522,343,46,128,17,206,99
1557469237907508,2016-03-01,232874,127042,23585,82247,113574,6465,423,5480,110,990,63
1557469237907508,2016-04-01,2461653,346440,38513,2076700,330822,6391,883,2089,455,5800,295
1557469237907508,2016-05-01,747286,406234,57798,283254,380335,9327,1628,5748,1027,8093,422
1557469237907508,2016-06-01,837353,522465,50007,264881,488027,12497,2543,7080,764,11554,435
1557469237907508,2016-07-01,2039532,1342347,157533,539652,1222657,40891,7881,24996,9248,36674,479
1557469237907508,2016-08-01,5184538,2473715,280534,2430289,2211631,100769,26967,49032,6791,78525,691
1557469237907508,2016-09-01,2467306,1706968,147586,612752,1498141,62704,20373,52484,4882,68384,696
1557469237907508,2016-10-01,4333997,2499027,149833,1685137,2166518,82750,41827,86063,6849,115020,741
1557469237907508,2016-11-01,4144349,2869470,225560,1049319,2496575,162715,29438,91430,8989,80323,727
1557469237907508,2016-12-01,3106992,2189860,200913,716219,1898248,87972,17902,90712,7695,87331,644
1557469237907508,2017-01-01,1877889,1404059,113193,360637,1187209,67708,15837,48019,5748,79538,368
1557469237907508,2017-02-01,2291491,1640094,140050,511347,1406633,74196,21731,48396,4745,84393,364
1557469237907508,2017-03-01,1601333,1124435,115839,361059,910820,43343,22011,45482,6720,96059,551
156185069843,2015-01-01,4812,2263,734,1815,2263,0,0,0,0,0,956
156185069843,2015-02-01,2911,1580,171,1160,1580,0,0,0,0,0,717
156185069843,2015-03-01,4304,2283,259,1762,2283,0,0,0,0,0,1563
156185069843,2015-04-01,5172,2821,397,1954,2821,0,0,0,0,0,1531
156185069843,2015-05-01,4467,2439,370,1658,2439,0,0,0,0,0,1508
156185069843,2015-06-01,5133,2924,520,1689,2924,0,0,0,0,0,1456
156185069843,2015-07-01,4813,2842,411,1560,2842,0,0,0,0,0,1485
156185069843,2015-08-01,5147,2806,349,1992,2806,0,0,0,0,0,1534
156185069843,2015-09-01,4670,2025,361,2284,2025,0,0,0,0,0,1516
156185069843,2015-10-01,4554,1959,383,2212,1959,0,0,0,0,0,1520
156185069843,2015-11-01,5839,3279,476,2084,3279,0,0,0,0,0,1586
156185069843,2015-12-01,5274,3159,404,1711,3159,0,0,0,0,0,1517
156185069843,2016-01-01,5049,2907,602,1540,2907,0,0,0,0,0,1460
156185069843,2016-02-01,3337,1931,250,1156,1925,3,2,1,0,0,872
156185069843,2016-03-01,5104,3061,526,1517,2984,23,17,7,14,16,1523
156185069843,2016-04-01,4778,2944,670,1164,2838,31,23,6,19,27,1540
156185069843,2016-05-01,5441,3001,591,1849,2712,65,95,23,39,66,1588
156185069843,2016-06-01,4408,2337,386,1685,2098,41,105,15,31,47,1516
156185069843,2016-07-01,3949,2217,328,1404,1992,30,79,9,48,59,1535
156185069843,2016-08-01,3916,2174,263,1479,1926,35,108,19,35,51,1480
156185069843,2016-09-01,3955,2117,381,1457,1738,88,112,26,41,112,1451
156185069843,2016-10-01,3120,1601,270,1249,1329,88,82,36,18,48,1524
156185069843,2016-11-01,2766,1573,250,943,1327,78,83,35,16,34,1428
156185069843,2016-12-01,3175,1775,292,1108,1387,133,94,69,44,48,1514
156185069843,2017-01-01,2540,1442,241,857,1031,234,76,27,25,49,1504
156185069843,2017-02-01,2173,1087,168,918,830,121,46,26,22,42,1368
156185069843,2017-03-01,2554,1201,195,1158,1046,19,74,24,13,25,1497
1564924110429668,2015-10-01,40,38,0,2,38,0,0,0,0,0,7
1564924110429668,2015-11-01,8,5,0,3,5,0,0,0,0,0,3
1564924110429668,2016-09-01,66,55,11,0,51,3,0,0,0,1,5
1564924110429668,2016-10-01,74,68,3,3,53,1,3,9,0,2,16
1564924110429668,2016-11-01,499,323,86,90,243,16,8,30,1,25,32
1564924110429668,2016-12-01,3510,2218,693,599,1628,87,54,176,38,235,241
1564924110429668,2017-01-01,5896,4218,955,723,3330,193,75,308,27,285,310
1564924110429668,2017-02-01,9241,6700,1382,1159,5366,281,149,343,80,481,313
1564924110429668,2017-03-01,16898,12503,2736,1659,10033,381,255,530,143,1161,340
15704546335,2015-01-01,15308384,11207873,1674550,2425961,11207873,0,0,0,0,0,526
15704546335,2015-02-01,16804680,12321158,1529111,2954411,12321158,0,0,0,0,0,505
15704546335,2015-03-01,16331601,11618603,1664901,3048097,11618603,0,0,0,0,0,588
15704546335,2015-04-01,19906829,13355604,1893925,4657300,13355604,0,0,0,0,0,749
15704546335,2015-05-01,18534817,13349386,1716407,3469024,13349386,0,0,0,0,0,784
15704546335,2015-06-01,17115240,12299339,1513713,3302188,12299339,0,0,0,0,0,746
15704546335,2015-07-01,23225831,16520246,2318710,4386875,16520246,0,0,0,0,0,822
