page_id,page_name,political_category,status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,total_engagement
179035672287016,American News,right,179035672287016_878637648993478,"Kanye West is finally leaving.
Thank the lord. We don't want him anyway.
Can we get 5,000 'LIKES' to have Kanye leave for good!",Kanye West OFFICIALLY Leaving The Country After Donald Trump Is Elected,link,http://americannews.com/kanye-west-to-leave-the-country-because-america-is-too-racist/,2016-11-09 20:00:00,795137,88422,91517,724645,31567,927,37354,307,337,975076
114364638621903,ForAmerica,right,114364638621903_957561337635558,One mom actually did something when she found out her son joined the Baltimore riots… she forcibly removed him!,Mom of the Year?,link,http://www.foramerica.org/2015/04/baltimore-mom-of-the-year/,2015-04-28 19:00:02,718396,29220,32848,718396,0,0,0,0,0,780464
179035672287016,American News,right,179035672287016_879257232264853,"Wow, he is a true hero. Let's show him our support.

Can we get 30,000 'LIKES' for this wounded vet?",Inspiring Wounded War Veteran Opened A Business For The Sole Purpose Of Employing Other Vets,link,http://americannews.com/inspiring-wounded-war-veteran-opened-a-business-for-the-sole-purpose-of-employing-other-vets/,2016-11-10 22:00:00,529848,13593,172283,495663,27690,930,166,5300,99,715724
15704546335,Fox News,right,15704546335_10154688417966336,Tim Tebow put his hand over the man and prayed until he regained consciousness.,Tim Tebow Prays Over Fan Who Appears to Have a Seizure,link,http://www.foxnews.com/sports/2016/10/11/tim-tebow-reportedly-resuscitates-fan-suffering-from-seizure.html,2016-10-12 06:43:40,507018,12616,139775,415608,85142,5442,569,208,49,659409
15704546335,Fox News,right,15704546335_10154387325996336,"Rodney Sumter Jr., who was shot three times in the Orlando attack, shared a photo on Instagram with the caption: ""My high school quarterback left the Bahamas to come and see me. [Tim Tebow] has always been an awesome person.""",PHOTO: Tim Tebow Visits Ex-Teammate Wounded in Orlando Attack,link,http://insider.foxnews.com/2016/06/22/photo-tebow-visits-ex-teammate-who-was-shot-orlando-terror-attack,2016-06-22 13:04:08,551235,8250,71426,506217,41593,3032,170,201,22,630911
114517875225866,The Other 98%,left,114517875225866_1674480069229631,This.,Pope Francis: You cannot reject refugees and call yourself a Christian,link,http://usuncut.com/news/pope-francis-cannot-reject-refugees-call-christian/,2017-01-28 15:42:37,352350,11448,241862,310696,34497,677,776,4998,706,605660
179035672287016,American News,right,179035672287016_878909868966256,"Rosie O'Donnell's worst nightmare just came to fruition.

Good riddance, get her out of the country asap.

Can we get 20,000 'LIKES' to get Rosie out now!",Rosie O'Donnell Leaving The Country for Good… She's Never Coming Back,link,http://americannews.com/rosie-odonnell-leaving-the-country-for-good-shes-never-coming-back/,2016-11-10 10:15:00,478315,67959,48686,438825,14717,564,23253,411,545,594960
179035672287016,American News,right,179035672287016_800821746775069,"Firefighters Told To Remove American Flags From Their Trucks, So They Do THIS Instead

If they want to fly their flags, let them fly their flags!

Can we get 150,000 'LIKES' for our firefighters!","Firefighters Told To Remove American Flags From Their Trucks, So They Do THIS Instead",link,http://americannews.com/firefighters-told-to-remove-american-flags-from-their-trucks-so-they-do-this-instead/,2016-06-04 08:00:00,432159,28649,128425,397906,28505,1124,2941,258,1425,589233
15704546335,Fox News,right,15704546335_10153057341066336,"A group of middle school basketball players walked off the court during a game when they heard bullying coming from the stands directed at cheerleader, Desiree Andrews, who has Down syndrome.",Players Leave Court Mid-Game to Confront Bully of Cheerleader with Down Syndrome,link,http://www.foxnews.com/us/2015/03/12/players-leave-court-mid-game-to-confront-bully-cheerleader-with-down-syndrome/,2015-03-12 19:38:41,490594,11831,71915,490594,0,0,0,0,0,574340
15704546335,Fox News,right,15704546335_10154589855556336,"""If any of my players sit on the bench for the national anthem, they will sit there the rest of the game,"" Team USA's Coach John Tortorella is reported as saying.",Team USA Hockey Coach: Stand For The Anthem Or 'Sit On The Bench',link,http://insider.foxnews.com/2016/09/06/team-usa-hockey-coach-john-tortorella-stand-national-anthem-unlike-kaepernick-or-sit,2016-09-06 19:30:00,392497,14441,131238,345054,45133,631,1258,66,355,538176
69813760388,Sean Hannity,right,69813760388_10157856229030389,,Here's The List Of 16 Celebrities Who Will Be Leaving The United States Today,link,http://www.hannity.com/articles/hanpr-election-493995/heres-the-list-of-16-celebrities-15283184/,2016-11-09 09:14:25,333083,93705,104101,264574,18643,848,48310,411,297,530889
146422995398181,Addicting Info,left,146422995398181_1053507178023087,Sir Richard Branson just told new parents at his company to take a year off to get to know their children - with full pay.,Richard Branson Gives Employees Year Of Paid Leave So They Can Watch Their Newborns Grow Up,link,http://www.addictinginfo.org/2015/06/09/richard-branson-gives-employees-year-of-paid-leave-so-they-can-watch-their-newborns-grow-up/,2015-06-09 20:45:01,442595,12629,68299,442595,0,0,0,0,0,523523
15704546335,Fox News,right,15704546335_10154844086541336,"Mark Wahlberg says it's high time celebrities recognize that no one between the coasts cares what they think about President-elect Donald J. Trump.

Do you agree?",Mark Wahlberg: 'Hollywood is Living in a Bubble' And Stars Shouldn't Talk Politics,link,http://www.foxnews.com/entertainment/2016/12/01/mark-wahlberg-hollywood-is-living-in-bubble-and-stars-shouldnt-talk-politics.html,2016-12-02 00:45:00,460673,16417,37767,424366,30435,471,5140,55,206,514857
15704546335,Fox News,right,15704546335_10155018015311336,"Steve Harvey is defending his decision to meet with President-elect Donald J. Trump, saying ""the only way we can heal the divide in this country is through conversation.""",Steve Harvey Was 'Hurt' by Backlash Following Trump Meeting,link,http://www.foxnews.com/entertainment/2017/01/19/steve-harvey-was-hurt-by-backlash-following-trump-meeting.html,2017-01-19 22:04:30,429407,17783,34621,393148,30424,702,474,3989,670,481811
15704546335,Fox News,right,15704546335_10155054445301336,FedEx is backing the driver in Iowa who stopped flag-burning protesters from desecrating American flags.,FedEx Backs Driver Seen in Viral Video Saving Old Glory,link,http://www.foxnews.com/us/2017/01/28/fedex-backs-driver-seen-in-viral-video-saving-old-glory-from-being-torched.html,2017-01-28 12:25:00,418912,16362,44564,371059,46487,530,645,41,150,479838
223008867858902,American Action News,right,223008867858902_524293897730396,Do you support Donald Trump? Let him know here.,Support Donald Trump 2016 | American Action News,link,http://americanactionnews.com/calls-to-action/support-donald-trump-2016,2015-12-18 08:00:01,367860,84616,26216,367860,0,0,0,0,0,478692
