page_id,page_name,political_category,status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,total_engagement
346937065399354,Occupy Democrats,left,346937065399354_1163410920418627,"ZING!

Video from The Tonight Show Starring Jimmy Fallon/NBC Universal.
Shared by Occupy Democrats, LIKE our page for more!",Pres. Obama's Thank You Note on The Tonight Show,video,https://www.facebook.com/OccupyDemocrats/videos/1163410920418627/,2016-06-17 18:30:00,627629,33950,944181,492653,55663,509,78161,128,515,1605760
341163402640457,NowThis,left,341163402640457_1080103675413089,Footage shows a police officer tasing this teenager until he went into cardiac arrest,Missouri Teen Tased Into A Coma,video,https://www.facebook.com/NowThisNews/videos/1080103675413089/,2016-06-08 16:27:30,402713,112210,1062848,190356,1369,6820,639,40755,162774,1577771
346937065399354,Occupy Democrats,left,346937065399354_1315508435208874,"This is a must-watch; and must-share.

Credit: Tess Rafferty.
Video shared by Occupy Democrats, LIKE our page for more!",What EVERYONE who voted for Trump NEEDS TO HEAR,video,https://www.facebook.com/OccupyDemocrats/videos/1315508435208874/,2016-11-19 16:47:00,475909,107639,932847,360222,81734,17314,8839,2085,5715,1516395
341163402640457,NowThis,left,341163402640457_1051220808301376,This 2-year-old blind girl can finally see her mother for the first time,Blind Girl Sees Mom For First Time,video,https://www.facebook.com/NowThisNews/videos/1051220808301376/,2016-04-28 10:00:37,844796,25222,625372,673864,140267,3141,408,27017,59,1495390
341163402640457,NowThis,left,341163402640457_1011360202287437,This restaurant is actually a soup kitchen for the homeless in disguise,Restaurant-style soup kitchen allows homeless to dine with dig...,video,https://www.facebook.com/NowThisNews/videos/1011360202287437/,2016-03-11 11:30:00,558477,13708,904255,497075,57119,3913,177,173,20,1476440
433261566868387,Liberty Writers,right,433261566868387_508380339356509,"Mike Pence knows that America is one nation under GOD.
God has blessed this nation and we will always be a nation of prayer.
Can Pence get an ""Amen""?",PENCE NATION OF PRAYERS,video,https://www.facebook.com/LibertyWriters/videos/508380339356509/,2016-08-06 20:00:00,390902,60506,1007812,362619,26251,757,476,262,537,1459220
341163402640457,NowThis,left,341163402640457_1217308774949980,This man found an unlikely best friend in his pet squirrel,This Squirrel Is A Man's Best Friend,video,https://www.facebook.com/NowThisNews/videos/1217308774949980/,2016-02-03 01:00:00,590554,96199,740039,590554,0,0,0,0,0,1426792
369527829841639,Groopspeak,left,369527829841639_1098360616958353,"The Governor of Washington just declared Donald Trump an enemy of the United States.This is powerful.

(y) (y) (y) our page at Groopspeak for more - and SHARE!",,video,https://www.facebook.com/groopspeak/videos/1098360616958353/,2017-01-28 23:58:48,671942,161937,591134,443784,202998,6834,3308,4395,10623,1425013
160389977329803,ATTN:,left,160389977329803_1176873649014759,"We should burn our garbage like Sweden does.

Like ATTN: on Facebook.",,video,https://www.facebook.com/attn/videos/1176873649014759/,2016-10-31 10:21:00,173468,10961,1230106,154902,8288,9258,239,451,330,1414535
160389977329803,ATTN:,left,160389977329803_999088470126612,"Japan's school lunches put America to shame.

Read about how school lunches around the world compare to America's: http://attn.link/1SXSHno

Like ATTN: on Facebook.",,video,https://www.facebook.com/attn/videos/999088470126612/,2016-02-18 19:34:01,341126,13828,1008999,341126,0,0,0,0,0,1363953
346937065399354,Occupy Democrats,left,346937065399354_1165382656888120,"BOOM! And there you have it!

Shared by Occupy Democrats, LIKE our page for more!",Native Woman's Epic Shutdown of Racist,video,https://www.facebook.com/OccupyDemocrats/videos/1165382656888120/,2016-06-21 07:01:00,601491,39734,713974,500384,69311,25040,5676,348,732,1355199
20324257234,The Raw Story,left,20324257234_10154965853917235,Meryl Streep just took down Donald Trump at the Golden Globes and she never once mentioned his name.,Meryl Streep just took down Donald Trump and never once mentio...,video,https://www.facebook.com/TheRawStory/videos/10154965853917235/,2017-01-08 22:35:04,538007,43461,759874,402643,124201,2861,4122,1042,3138,1341342
160389977329803,ATTN:,left,160389977329803_1009495832419209,"Unlike Americans, Europeans don't view recess as a waste of time.

Like ATTN: on Facebook.

For a full look at SBS's Dateline program referenced in our video, here is a link to ""Kids Gone Wild,"" about Denmark's forest kindergartens: http://www.sbs.com.au/news/dateline/story/kids-gone-wild",,video,https://www.facebook.com/attn/videos/1009495832419209/,2016-03-08 10:06:00,314611,13295,1004733,303183,9378,1495,151,280,124,1332639
341163402640457,NowThis,left,341163402640457_869132213176904,An NFL player locked himself in a hot car to send a really powerful message,,video,https://www.facebook.com/NowThisNews/videos/869132213176904/,2015-07-19 11:54:36,275077,9796,1027752,275077,0,0,0,0,0,1312625
341163402640457,NowThis,left,341163402640457_1595140350503052,"When a family saved this whale from a fishing net she was tangled up in, she thanked them in the most amazing way 🐋💕 (via Dodo Impact)",Family Dives Off Boat To Save Tangled Whale,video,https://www.facebook.com/NowThisNews/videos/1595140350503052/,2017-03-01 03:45:00,720562,28133,558056,494997,205759,17774,706,1217,104,1306751
341163402640457,NowThis,left,341163402640457_1167280666695389,This boy grew his hair for two years so he could donate it to a girl with cancer,This boy grew his hair out for two years to donate to a girl w...,video,https://www.facebook.com/NowThisNews/videos/1167280666695389/,2016-09-18 10:30:00,722008,26622,552572,555033,156137,9101,567,1128,42,1301202
160389977329803,ATTN:,left,160389977329803_965107443524715,"Women are brilliantly standing up to breast-feed shaming.

Read a powerful example right here: http://attn.link/1QsHz2Z

Like ATTN: on Facebook.",,video,https://www.facebook.com/attn/videos/965107443524715/,2015-12-16 10:03:00,367148,21591,906057,367148,0,0,0,0,0,1294796
346937065399354,Occupy Democrats,left,346937065399354_1256175014475550,"Harry Reid just told Republicans the truth to their faces in the Senate.

Video shared by Occupy Democrats, LIKE our page for more!",Harry Reid Tells Republicans You Created Trump By Obstructing ...,video,https://www.facebook.com/OccupyDemocrats/videos/1256175014475550/,2016-09-29 16:01:38,387557,36821,853157,338671,25838,5485,2519,10526,4518,1277535
341163402640457,NowThis,left,341163402640457_1007415792680054,"These genius ""Seabins"" vacuum garbage and pollution right out of the ocean (via NowThis Future)",The Seabin Can Clean Up The Ocean,video,https://www.facebook.com/NowThisNews/videos/1007415792680054/,2015-12-31 14:30:00,528402,12316,728789,528402,0,0,0,0,0,1269507
