page_id,page_name,political_category,status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,total_engagement
177486166274,Being Liberal,left,177486166274_10153814517461275,"(W) FOREVER FORWARD ...  TOGETHER.

Today, I endorsed Hillary Clinton to be our next president. I know that some of you will be disappointed with that decision. But I believe that, at this moment, our country, our values, and our common vision for a transformed America, are best served by the defeat of Donald Trump and the election of Hillary Clinton.",Bernie Sanders,note,https://www.facebook.com/notes/bernie-sanders/forever-forward/1086061604782176/,2016-07-12 11:51:42,8607,567,1,7075,841,24,13,544,110,9175
114517875225866,The Other 98%,left,114517875225866_1346166872060954,Keep Going Bernie,Bernie Sanders,note,https://www.facebook.com/notes/bernie-sanders/the-struggle-continues/1064490870272583/,2016-06-08 17:00:00,7894,327,0,6818,910,14,13,126,13,8221
50513265848,Citizens United,right,50513265848_10153006196825849,"Do you agree with Mark Levin? 
Are you fed up with the Republican leadership in Congress?",Mark Levin,note,https://www.facebook.com/notes/mark-levin/it-is-time-for-mitch-mcconnell-and-john-boehner-to-resign/10152893856840946/,2015-07-27 12:53:28,2058,337,0,2058,0,0,0,0,0,2395
16307558831,Mark Levin,right,16307558831_10153228810188832,The Convention of the States,Mark Levin,note,https://www.facebook.com/notes/mark-levin/i-have-replied-to-this-nonsense-so-many-times-/10152660663530946/,2015-04-06 15:47:02,2166,80,0,2166,0,0,0,0,0,2246
177486166274,Being Liberal,left,177486166274_10154279832591275,(W) Funny and true.,Being Liberal,note,https://www.facebook.com/notes/being-liberal/what-joke-best-illustrates-the-difference-between-democrats-and-republicans/10154994566707450/,2017-01-02 15:35:00,1434,81,0,890,106,1,436,0,1,1515
16307558831,Mark Levin,right,16307558831_10152981606583832,"Well said, Governor Palin 
https://m.facebook.com/sarahpalin/posts/10152993480723588",Mark Levin,note,https://www.facebook.com/notes/mark-levin/mr-scalise/10152467129775946/,2015-01-02 14:13:04,1236,72,0,1236,0,0,0,0,0,1308
177486166274,Being Liberal,left,177486166274_10153981856226275,"(W) A 13-year old,  writing with more sense than many adult Americans I know.  A hope for the future of this country? 

We couldn't believe ourselves - we put a solid effort into vetting this source - a legit, 13-year-old teenager. LIKE his Liberal Lounge page and write him a few words of encouragement he deserves it.",Liberal Lounge,note,https://www.facebook.com/notes/liberal-lounge/i-am-13-years-old-when-you-vote-this-november-consider-how-your-vote-will-affect/750825515055274/,2016-09-17 11:17:54,1014,76,0,874,122,15,2,0,1,1090
16307558831,Mark Levin,right,16307558831_10153946458143832,The vile clown behind the behind the vile website,Mark Levin,note,https://www.facebook.com/notes/mark-levin/another-vile-website/10153205662025946/,2016-02-13 17:04:20,723,94,0,723,0,0,0,0,0,817
177486166274,Being Liberal,left,177486166274_10153554435706275,Great words here...  Thank you Megan,Being Liberal,note,https://www.facebook.com/notes/being-liberal/im-paying-a-lot-of-money-in-taxes-this-year-im-paying-taxes-because/10154082876207450/,2016-03-15 11:21:52,714,33,0,657,52,4,1,0,0,747
475549362567960,Conservative Review,right,475549362567960_843927265730166,"Mark Levin calls out conservative leaders who want to beat Donald J. Trump but refuse to endorse Ted Cruz. 
http://bit.ly/1LU1CpY",Mark Levin,note,https://www.facebook.com/notes/mark-levin/when-will-rupert-murdoch/10153287780845946/,2016-03-10 12:03:10,547,81,0,521,18,1,2,0,5,628
16307558831,Mark Levin,right,16307558831_10154043567483832,Reminder: the sleazy bum,Mark Levin,note,https://www.facebook.com/notes/mark-levin/another-vile-website/10153205662025946/,2016-03-21 21:19:30,464,78,0,396,2,11,0,2,53,542
182919686769,The Daily Caller,right,182919686769_10153252779751770,,The Daily Caller Politics,note,https://www.facebook.com/notes/the-daily-caller-politics/daily-caller-reporting-turns-up-the-heat-on-hillary/913230988773715/,2016-01-21 11:06:31,484,54,0,484,0,0,0,0,0,538
1485438831785542,Real Progressives,left,1485438831785542_1642339282762162,"'A team headed by award-winning journalist Lulu Fries'dat, statistician Anselmo Sampietro, and professor Fritz Scheuren (100th President of the American Statistical Association) has found irregularities in the overwhelming majority of the twenty-one presidential primary states that they analyzed. Their data indicates, in particular, that the totals reported on the Democratic side in the race between Hillary Clinton and Bernie Sanders may not be correct. In state after state, independent examination by two separate analysts found suspect statistical patterns giving Clinton inflated percentages that, in all likelihood, are not fully based on actual votes, and showing Sanders with what appear to be artificially depressed totals.'",Election Justice USA,note,https://www.facebook.com/notes/election-justice-usa/investigative-team-featuring-award-winning-journalist-and-top-statistician-finds/934481483345212/,2016-08-10 18:15:59,394,18,0,236,2,8,0,14,134,412
326614387531342,Blue Lives Matter,right,326614387531342_475850909274355,"Love this, it's always special when you can make a child's day.",South Dakota Highway Patrol,note,https://www.facebook.com/notes/south-dakota-highway-patrol/serving-in-different-ways/1125808660765378/,2016-02-20 07:10:27,393,17,0,393,0,0,0,0,0,410
1109093812491437,CRTV,right,1109093812491437_1359795244087958,,Mark Levin,note,https://www.facebook.com/notes/mark-levin/the-failure-to-govern-is-on-the-gop-leadership/10154186779765946/,2017-03-24 15:28:58,310,38,0,267,14,2,1,2,24,348
1485438831785542,Real Progressives,left,1485438831785542_1597870587209032,"Authorities are not standing up for your #VotersRights, but Election Justice (USA), coalition lawyers, and #CivilRights groups are. Be empowered and stand up, speak up. There is much cause for hope as we approach a tipping point in the national dialogue about #ElectionFraud.

Share this everywhere. Discuss everywhere.",Election Justice USA,note,https://www.facebook.com/notes/election-justice-usa/election-justice-files-lawsuit-in-ca-over-election-law-violations/882723135187714/,2016-05-20 09:00:11,168,8,1,133,10,4,1,0,20,177
1485438831785542,Real Progressives,left,1485438831785542_1586004618395629,"#RealProgressives will support #JohnFetterman in any effort he decides to pursue.

A really classy guy",John Fetterman,note,https://www.facebook.com/notes/john-fetterman/thank-you/1710244732576812/,2016-04-27 22:39:06,162,9,0,140,20,2,0,0,0,171
479687202044787,DeadState,left,479687202044787_1419238264756338,From our friends at Being Liberal.,Being Liberal,note,https://www.facebook.com/notes/being-liberal/the-last-appeal-to-my-fellow-bernie-supporters-thinking-of-voting-third-party-th/10154787693207450/,2016-11-05 21:08:00,131,27,0,115,14,0,2,0,0,158
186457858051439,Latino Rebels,left,186457858051439_1070817819615434,The Miss Puerto Rico Organization apologizes for Miss Velez's actions and suspends her indefinitely,Miss Puerto Rico - preliminar oficial a Miss America,note,https://www.facebook.com/notes/miss-puerto-rico-preliminar-oficial-a-miss-america/a-message-from-the-miss-puerto-rico-organization/1038065399578972/,2015-12-19 23:53:30,108,20,0,108,0,0,0,0,0,128
475549362567960,Conservative Review,right,475549362567960_842818722507687,"Last night, LevinTV featuring Mark Levin aired its inaugural episode and the feedback was great! Mark wanted to share a special message below. http://bit.ly/1Xa67xj",Mark Levin,note,https://www.facebook.com/notes/mark-levin/i-hope-you-liked-the-first-episode-of-levintv/10153283497750946/,2016-03-08 11:35:30,109,9,0,99,10,0,0,0,0,118
33455892182,Crooks and Liars,left,33455892182_10153388998877183,Blue America's latest endorsee is a BFD: Tim Canova for Congress is challenging Debbie Wasserman Schultz for her ill-deserved seat in Florida's 23rd.  Help him win if you can.,Blue America,note,https://www.facebook.com/notes/blue-america/debbie-has-a-primary-youre-invited/1108144922531313/,2016-01-09 20:53:10,105,9,0,105,0,0,0,0,0,114
479687202044787,DeadState,left,479687202044787_1529967140350116,From our friends at Being Liberal.,Being Liberal,note,https://www.facebook.com/notes/being-liberal/i-stayed-silent-back-then-but-for-whatever-its-worth-i-sure-as-fk-wont-now/10155143174327450/,2017-02-14 18:43:42,76,11,0,54,1,18,1,0,2,87
80256732576,InfoWars,right,80256732576_10155104034417577,#AlexJones #AlexJonesShow #Infowars,Alex Jones,note,https://www.facebook.com/notes/alex-jones/locating-the-alexjonesshow-infowars-podcast/10154865955824002/,2017-02-23 12:16:10,68,9,0,56,10,1,1,0,0,77
