page_id,page_name,political_category,status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,total_engagement
625416194262163,Patriotic Folks,right,625416194262163_673493416121107,Can I get an AMEN?,Timeline Photos,photo,https://www.facebook.com/patrioticfolks/photos/a.628065323997250.1073741828.625416194262163/673493416121107/?type=3,2015-07-31 16:02:52,178504,34278,1359210,178504,0,0,0,0,0,1571992
184859785026060,Faith Family America,right,184859785026060_693799864132047,,Timeline Photos,photo,https://www.facebook.com/faithfamilyamerica/photos/a.186576908187681.1073741828.184859785026060/693799864132047/?type=3,2016-09-09 13:30:00,308685,7967,1169424,290574,13410,166,103,3799,633,1486076
15704546335,Fox News,right,15704546335_10154481813316336,"Chris Kyle's hometown of Odessa, Texas unveiled this memorial statue of the American Sniper. http://bit.ly/2ard1QX",Timeline Photos,photo,https://www.facebook.com/FoxNews/photos/a.184044921335.134777.15704546335/10154481813316336/?type=3,2016-07-28 17:06:25,1192233,17535,227270,1070419,113469,6719,388,1028,210,1437038
387740238090754,Yes I'm Right,right,387740238090754_424031594461618,"Back when I was a kid, spanking was how you got set straight!

For more conservative news, head over to www.yesimright.com",Timeline Photos,photo,https://www.facebook.com/yesiamright/photos/a.390904674440977.1073741828.387740238090754/424031594461618/?type=3,2015-10-28 10:15:00,176866,8434,1249879,176866,0,0,0,0,0,1435179
1557469237907508,Patriot Journal,right,1557469237907508_1696623380658759,,Timeline Photos,photo,https://www.facebook.com/PatriotJournal/photos/a.1570906669897098.1073741828.1557469237907508/1696623380658759/?type=3,2016-08-31 13:37:01,303678,6715,1115139,278767,23810,797,97,154,53,1425532
160389977329803,ATTN:,left,160389977329803_840004966034964,"Do you agree with Anne? Let us know: http://bit.ly/1FLmcoh

LIKE ATTN: on Facebook to stand up for LGBT rights!",Timeline Photos,photo,https://www.facebook.com/attn/photos/a.196549437047190.41358.160389977329803/840004966034964/?type=3,2015-03-26 02:30:00,1003531,12865,394119,1003531,0,0,0,0,0,1410515
346937065399354,Occupy Democrats,left,346937065399354_844186619007727,Every American should support this.,Mobile Uploads,photo,https://www.facebook.com/OccupyDemocrats/photos/a.517901514969574.1073741825.346937065399354/844186619007727/?type=3,2015-05-17 17:26:40,201466,12876,1185837,201466,0,0,0,0,0,1400179
389658314427637,Right Wing News,right,389658314427637_1071049499621845,,Timeline Photos,photo,https://www.facebook.com/OfficialRightWingNews/photos/a.401034789956656.90394.389658314427637/1071049499621845/?type=3,2015-05-04 23:00:00,299215,8302,1079668,299215,0,0,0,0,0,1387185
43179984254,Daily Kos,left,43179984254_10154136688499255,Yep.,Timeline Photos,photo,https://www.facebook.com/dailykos/photos/a.416444264254.190398.43179984254/10154136688499255/?type=3,2016-03-26 15:00:00,409653,18532,954343,389348,14442,644,4021,694,490,1382528
389658314427637,Right Wing News,right,389658314427637_957502224309907,,Timeline Photos,photo,https://www.facebook.com/OfficialRightWingNews/photos/a.401034789956656.90394.389658314427637/957502224309907/?type=3,2015-01-20 00:00:00,172218,2832,1179796,172218,0,0,0,0,0,1354846
311190048935167,100 Percent FED Up,right,311190048935167_1203665123020984,100percentfedup.com,Timeline Photos,photo,https://www.facebook.com/100PercentFEDUp/photos/a.330374477016724.83603.311190048935167/1203665123020984/?type=3,2016-12-03 14:30:00,103890,11273,1239304,86321,641,705,1995,2939,11289,1354467
112723252096438,The Political Insider,right,112723252096438_898263610209061,Don't let the door hit you on the way OUT!,Timeline Photos,photo,https://www.facebook.com/ThePoliticalInsider/photos/a.498948690140557.1073741825.112723252096438/898263610209061/?type=3,2015-06-09 12:33:36,161742,47200,1144610,161742,0,0,0,0,0,1353552
221573484697614,Conservative Post,right,221573484697614_612710792250546,,Timeline Photos,photo,https://www.facebook.com/heyconservativepost/photos/a.221677061353923.1073741827.221573484697614/612710792250546/?type=3,2016-06-24 07:02:01,115825,3779,1228476,111735,966,96,70,154,2804,1348080
330201017032791,National Liberty Federation,right,330201017032791_1019235298129356,,Timeline Photos,photo,https://www.facebook.com/libertyheadquarters/photos/a.451425028243722.130624.330201017032791/1019235298129356/?type=3,2015-09-13 15:15:00,92146,5882,1225353,92146,0,0,0,0,0,1323381
114517875225866,The Other 98%,left,114517875225866_1431486223529018,Our EpiPen petition is going viral: bit.ly/StopEpiPen,Timeline Photos,photo,https://www.facebook.com/TheOther98/photos/a.115969958413991.17486.114517875225866/1431486223529018/?type=3,2016-08-25 15:45:00,281585,11561,991394,223554,4098,2152,240,2247,49294,1284540
169204449790211,Conservative News Today,right,169204449790211_908643029179679,,Timeline Photos,photo,https://www.facebook.com/ConservativeNewsToday/photos/a.183567061687283.37146.169204449790211/908643029179679/?type=3,2015-04-09 19:00:00,189920,7578,1073042,189920,0,0,0,0,0,1270540
124538510989702,2nd Amendment,right,124538510989702_880517848725094,Do you agree?,Timeline Photos,photo,https://www.facebook.com/2ndAmendmentSupporters/photos/a.180057538771132.33801.124538510989702/880517848725094/?type=3,2016-03-29 16:23:53,205371,6962,1055320,198779,4390,279,1728,63,132,1267653
133961323610549,Donald Trump For President,right,133961323610549_433373560335989,#maga,Timeline Photos,photo,https://www.facebook.com/DonaldTrump4President/photos/a.135704630102885.1073741829.133961323610549/433373560335989/?type=3,2016-11-03 18:12:19,187685,6636,1070781,177624,8623,201,1000,53,184,1265102
1119554641443403,Conservative Patriots,right,1119554641443403_1129184703813730,,Timeline Photos,photo,https://www.facebook.com/ConsPatriots/photos/a.1122328227832711.1073741828.1119554641443403/1129184703813730/?type=3,2016-06-07 06:25:01,72600,10328,1172344,69591,1980,71,25,210,723,1255272
389658314427637,Right Wing News,right,389658314427637_1244404442286349,,Timeline Photos,photo,https://www.facebook.com/OfficialRightWingNews/photos/a.401034789956656.90394.389658314427637/1244404442286349/?type=3,2015-09-23 23:00:01,394277,8600,841410,394277,0,0,0,0,0,1244287
389658314427637,Right Wing News,right,389658314427637_1067891653270963,,Timeline Photos,photo,https://www.facebook.com/OfficialRightWingNews/photos/a.401034789956656.90394.389658314427637/1067891653270963/?type=3,2015-05-02 00:00:01,313188,9218,919776,313188,0,0,0,0,0,1242182
